usage_id;date_of_registration;pincode;calls_made;sms_sent;data_usage;churn
29125;25/05/2020;910495;30;15;5110;No
29132;25/05/2020;141729;71;27;1547;Yes
29147;25/05/2020;531790;24;16;99;No
29153;25/05/2020;465702;39;48;2300;No
29155;25/05/2020;760966;48;26;2480;No
29157;25/05/2020;215588;70;45;5636;No
29161;25/05/2020;851094;10;34;2224;No
29164;25/05/2020;932484;48;3;532;No
29167;25/05/2020;465952;27;36;9045;No
29172;26/05/2020;442867;55;1;2936;No
29173;26/05/2020;823406;87;18;6128;No
29176;26/05/2020;815576;32;51;1360;No
29179;26/05/2020;643687;4;28;1427;No
29191;26/05/2020;327632;35;18;1077;No
29199;26/05/2020;269852;57;26;8297;Yes
29201;26/05/2020;232088;31;2;9298;No
29203;26/05/2020;523982;6;17;6148;No
29206;26/05/2020;459006;31;30;1131;No
29214;26/05/2020;894728;46;5;3535;No
29215;26/05/2020;713659;32;16;2069;Yes
29216;26/05/2020;133715;52;24;7138;No
29217;26/05/2020;947616;60;35;5537;Yes
29222;26/05/2020;321609;93;35;3344;No
29228;26/05/2020;636278;64;47;7875;No
29230;26/05/2020;768946;47;2;1770;Yes
29232;26/05/2020;967172;1;27;6561;No
29233;26/05/2020;448472;48;14;4946;No
29240;26/05/2020;317418;101;4;1478;No
29243;26/05/2020;354976;71;1;1249;Yes
29250;26/05/2020;307528;15;23;5187;No
29251;26/05/2020;830844;51;14;8394;No
29252;26/05/2020;554114;73;20;5397;Yes
29258;26/05/2020;471116;46;2;2441;No
29265;26/05/2020;178154;59;33;6350;No
29268;26/05/2020;934689;4;8;2753;No
29269;26/05/2020;928212;74;4;10071;No
29271;26/05/2020;196041;3;51;5837;No
29284;26/05/2020;436377;77;33;3975;Yes
29289;26/05/2020;803162;1;4;6308;Yes
29290;26/05/2020;950818;29;25;4681;No
29292;26/05/2020;796322;14;30;9337;No
29296;26/05/2020;393888;73;10;5119;No
29297;26/05/2020;160827;17;24;3168;No
29298;26/05/2020;205055;54;35;3959;Yes
29299;26/05/2020;186218;80;41;1059;No
29301;26/05/2020;452340;106;32;8449;No
29314;26/05/2020;854774;51;31;5643;No
29324;26/05/2020;452440;44;50;7288;No
29331;26/05/2020;357818;2;24;7996;No
29339;26/05/2020;115678;6;10;4247;No
29342;26/05/2020;177303;24;48;9154;No
29343;26/05/2020;558009;27;48;4126;No
29345;26/05/2020;985359;14;50;6321;No
29348;26/05/2020;386043;2;48;157;No
29350;26/05/2020;577818;13;32;4461;Yes
29352;26/05/2020;803753;92;31;4815;Yes
29354;26/05/2020;562448;53;22;8481;No
29357;26/05/2020;162377;108;5;9210;No
29359;26/05/2020;798544;46;1;5585;No
29362;26/05/2020;147861;21;19;9609;No
29372;27/05/2020;690598;42;1;3077;No
29374;27/05/2020;686956;31;21;8715;No
29380;27/05/2020;191287;19;36;5131;No
29381;27/05/2020;706951;4;16;2148;No
29383;27/05/2020;727079;23;33;974;Yes
29387;27/05/2020;325235;55;28;3024;Yes
29389;27/05/2020;377292;6;1;1332;No
29393;27/05/2020;357399;58;8;10347;No
29396;27/05/2020;967130;51;51;7158;No
29397;27/05/2020;397765;70;2;7861;No
29400;27/05/2020;234704;10;47;3483;No
29405;27/05/2020;149193;5;11;8237;No
29415;27/05/2020;689773;31;38;4670;No
29419;27/05/2020;459226;9;18;7350;No
29422;27/05/2020;539716;60;32;6365;Yes
29426;27/05/2020;568923;54;35;166;Yes
29428;27/05/2020;336893;51;29;1785;No
29430;27/05/2020;266553;6;5;2996;No
29436;27/05/2020;948670;33;2;2220;Yes
29439;27/05/2020;127037;16;9;5210;No
29440;27/05/2020;770855;12;23;2633;No
29446;27/05/2020;219929;10;6;2200;No
29455;27/05/2020;954059;21;44;1079;No
29466;27/05/2020;444938;57;34;9509;No
29467;27/05/2020;288456;55;12;5838;Yes
29468;27/05/2020;815627;37;39;2777;Yes
29483;27/05/2020;437600;91;31;5318;No
29484;27/05/2020;121857;52;41;7673;No
29494;27/05/2020;982861;94;9;8808;No
29495;27/05/2020;260389;41;1;9229;No
29499;27/05/2020;955921;94;43;7213;Yes
29501;27/05/2020;781298;24;11;4360;No
29503;27/05/2020;460313;29;1;6384;No
29504;27/05/2020;607869;56;7;6752;No
29505;27/05/2020;156669;47;33;10220;No
29507;27/05/2020;507991;38;48;8520;No
29508;27/05/2020;797494;98;40;2765;Yes
29509;27/05/2020;965197;92;28;4336;Yes
29523;27/05/2020;525652;51;21;8796;No
29524;27/05/2020;730495;88;17;9151;Yes
29528;27/05/2020;522182;38;21;3714;No
29529;27/05/2020;536693;12;48;8320;No
29530;27/05/2020;113407;46;17;3912;No
29535;27/05/2020;864444;25;47;720;No
29537;27/05/2020;762270;78;41;5838;No
29542;27/05/2020;860415;41;22;882;Yes
29553;27/05/2020;420090;83;7;5884;No
29554;27/05/2020;839024;31;20;8821;No
29556;27/05/2020;259853;0;36;2525;No
29559;27/05/2020;320091;36;39;2404;Yes
29572;28/05/2020;200481;30;35;8906;Yes
29574;28/05/2020;727494;53;35;9726;No
29576;28/05/2020;754749;50;30;6272;No
29578;28/05/2020;598801;54;19;2792;No
29581;28/05/2020;577457;3;14;5806;No
29583;28/05/2020;622357;13;45;4855;No
29587;28/05/2020;524000;13;45;5109;No
29588;28/05/2020;289718;50;18;7260;No
29590;28/05/2020;529696;22;9;7218;No
29601;28/05/2020;778820;63;40;8280;No
29610;28/05/2020;243754;36;26;6095;No
29616;28/05/2020;317813;64;13;421;No
29620;28/05/2020;397269;58;33;2456;No
29622;28/05/2020;834909;37;16;9308;No
29627;28/05/2020;328580;36;28;5386;No
29631;28/05/2020;355534;79;27;3187;No
29637;28/05/2020;161515;5;20;183;Yes
29638;28/05/2020;710871;98;40;3463;No
29640;28/05/2020;826496;36;40;6170;No
29654;28/05/2020;743028;95;26;1079;No
29657;28/05/2020;395159;29;3;3207;Yes
29660;28/05/2020;638533;102;12;5092;No
29666;28/05/2020;877619;13;4;3341;Yes
29669;28/05/2020;985131;72;22;327;No
29675;28/05/2020;132465;78;35;4054;No
29679;28/05/2020;457267;92;22;2445;No
29681;28/05/2020;470801;5;32;3530;No
29682;28/05/2020;785941;38;36;3117;No
29686;28/05/2020;166310;41;26;4142;Yes
29688;28/05/2020;845055;90;25;5920;Yes
29700;28/05/2020;314817;51;3;7913;No
29703;28/05/2020;446983;52;17;816;No
29706;28/05/2020;140572;89;32;3872;No
29707;28/05/2020;453621;77;26;7725;Yes
29709;28/05/2020;752991;23;52;3813;No
29713;28/05/2020;222776;30;35;4393;No
29716;28/05/2020;492523;9;24;1702;No
29718;28/05/2020;548840;21;42;1193;No
29731;28/05/2020;903261;15;29;652;No
29737;28/05/2020;755045;45;27;4475;No
29742;28/05/2020;523735;27;28;2543;No
29753;28/05/2020;573471;15;5;8689;No
29758;28/05/2020;630189;87;33;3583;No
29761;28/05/2020;712323;48;34;2191;No
29764;28/05/2020;942520;61;33;8451;No
29773;29/05/2020;633321;49;38;975;No
29783;29/05/2020;835366;55;1;6182;Yes
29784;29/05/2020;100939;73;14;1101;Yes
29788;29/05/2020;761843;0;25;7899;No
29789;29/05/2020;772618;41;46;439;No
29791;29/05/2020;940523;79;45;5793;No
29797;29/05/2020;829573;19;37;4911;No
29799;29/05/2020;701445;25;51;1048;No
29801;29/05/2020;545460;48;11;4185;No
29806;29/05/2020;976195;90;17;7703;No
29808;29/05/2020;764943;25;0;6319;No
29810;29/05/2020;193497;5;47;7856;No
29812;29/05/2020;672806;60;12;7167;No
29816;29/05/2020;633182;5;27;6243;No
29818;29/05/2020;326491;97;9;5463;Yes
29825;29/05/2020;633135;102;43;3472;Yes
29826;29/05/2020;398124;50;34;2392;No
29829;29/05/2020;664497;17;33;645;No
29830;29/05/2020;869858;29;22;519;Yes
29832;29/05/2020;734050;86;45;6375;No
29838;29/05/2020;960409;89;6;7966;No
29839;29/05/2020;289167;16;36;7836;No
29841;29/05/2020;205685;62;27;3034;No
29851;29/05/2020;119108;31;30;1814;No
29853;29/05/2020;318724;102;39;5229;No
29857;29/05/2020;690322;33;43;4894;No
29859;29/05/2020;869340;6;28;6859;No
29863;29/05/2020;588806;34;18;2041;No
29865;29/05/2020;698355;80;27;2874;No
29872;29/05/2020;537947;44;4;8184;No
29881;29/05/2020;864700;35;27;2305;Yes
29883;29/05/2020;490770;59;39;8124;No
29884;29/05/2020;407674;50;34;7870;Yes
29885;29/05/2020;510764;24;39;1749;No
29886;29/05/2020;130293;96;20;4927;No
29891;29/05/2020;241911;29;2;9882;No
29895;29/05/2020;943820;28;45;6146;No
29901;29/05/2020;638868;45;36;2544;No
29907;29/05/2020;170137;52;5;2831;No
29912;29/05/2020;763854;22;37;5297;No
29925;29/05/2020;143873;42;6;4883;No
29926;29/05/2020;689840;41;9;8010;No
29927;29/05/2020;384681;74;30;3240;No
29930;29/05/2020;697790;98;29;1779;No
29931;29/05/2020;478458;16;22;9123;No
29934;29/05/2020;831460;15;33;6646;No
29940;29/05/2020;266530;0;11;6672;No
29941;29/05/2020;407388;50;11;2224;No
29946;29/05/2020;121963;53;47;5523;Yes
29948;29/05/2020;547776;33;41;10050;No
29951;29/05/2020;785276;62;4;104;No
29954;29/05/2020;912152;28;2;4164;No
29957;29/05/2020;124514;21;32;10140;No
29959;29/05/2020;268449;24;28;7626;No
29961;29/05/2020;793739;92;41;7950;No
29964;29/05/2020;885418;58;6;5821;Yes
29976;30/05/2020;858107;43;16;4948;No
29980;30/05/2020;619538;13;8;9534;Yes
29982;30/05/2020;105453;28;25;4486;No
29983;30/05/2020;353377;37;24;8571;No
29984;30/05/2020;509740;16;23;9000;No
29987;30/05/2020;925409;91;43;7159;No
29989;30/05/2020;608618;77;37;2565;No
29990;30/05/2020;955327;13;20;812;Yes
29991;30/05/2020;485341;5;12;3218;No
29997;30/05/2020;884460;85;31;4532;Yes
30000;30/05/2020;604587;10;33;4002;No
30002;30/05/2020;338037;11;40;5007;No
30008;30/05/2020;432880;38;9;8361;No
30012;30/05/2020;619837;53;33;9019;No
30018;30/05/2020;171009;72;45;10282;Yes
30021;30/05/2020;334406;61;40;406;Yes
30029;30/05/2020;562160;37;11;8208;No
30031;30/05/2020;665770;70;2;7516;No
30033;30/05/2020;701154;93;2;8534;No
30037;30/05/2020;658219;74;7;5216;Yes
30039;30/05/2020;915580;23;43;3231;No
30043;30/05/2020;658876;58;6;6954;No
30049;30/05/2020;802130;44;34;7112;No
30054;30/05/2020;352182;35;35;7270;No
30059;30/05/2020;458065;27;17;3586;No
30065;30/05/2020;972529;99;47;1302;No
30066;30/05/2020;807190;92;21;5854;Yes
30069;30/05/2020;753593;44;24;8970;No
30073;30/05/2020;937321;50;48;6203;No
30075;30/05/2020;804479;3;4;1545;No
30079;30/05/2020;800282;90;10;334;No
30084;30/05/2020;177396;5;35;2467;No
30087;30/05/2020;702285;88;40;4651;No
30089;30/05/2020;616552;84;21;2754;No
30091;30/05/2020;242948;98;43;5128;No
30095;30/05/2020;854771;85;2;210;Yes
30108;30/05/2020;937758;80;46;1360;No
30111;30/05/2020;837440;1;18;6730;No
30112;30/05/2020;491345;50;16;76;No
30120;30/05/2020;583202;7;2;3807;No
30123;30/05/2020;839843;41;7;5473;Yes
30127;30/05/2020;986050;81;17;1782;Yes
30128;30/05/2020;686645;73;31;1162;No
30135;30/05/2020;934044;5;27;318;No
30139;30/05/2020;243326;80;36;4483;Yes
30142;30/05/2020;156797;59;37;3729;Yes
30145;30/05/2020;258009;52;18;4638;Yes
30146;30/05/2020;623749;62;45;2766;No
30147;30/05/2020;549895;34;45;4164;No
30149;30/05/2020;691035;85;5;5060;Yes
30160;30/05/2020;693571;56;23;9203;No
30167;30/05/2020;539093;28;42;9136;No
30170;30/05/2020;762074;77;46;10004;No
30174;31/05/2020;355012;100;45;5308;No
30175;31/05/2020;294995;34;44;8971;No
30179;31/05/2020;824731;32;24;2980;No
30180;31/05/2020;923509;70;25;4679;No
30189;31/05/2020;150918;29;31;1230;Yes
30191;31/05/2020;925898;71;30;1770;No
30206;31/05/2020;937059;92;41;8965;No
30221;31/05/2020;361329;5;25;5379;No
30222;31/05/2020;527856;67;48;1474;No
30223;31/05/2020;779706;70;6;3630;No
30224;31/05/2020;817695;4;31;2491;No
30241;31/05/2020;878122;11;43;1416;No
30242;31/05/2020;609643;18;10;9726;No
30247;31/05/2020;800316;88;27;6897;No
30248;31/05/2020;468504;72;22;1360;No
30249;31/05/2020;242344;86;22;5506;No
30253;31/05/2020;965110;12;17;4636;No
30254;31/05/2020;163949;45;26;6903;No
30258;31/05/2020;353272;15;8;9035;No
30261;31/05/2020;189303;4;29;3784;No
30276;31/05/2020;796036;70;51;2772;No
30278;31/05/2020;260190;70;7;2065;No
30279;31/05/2020;469652;13;15;4049;Yes
30284;31/05/2020;386199;64;20;7642;No
30303;31/05/2020;267983;70;3;5219;No
30304;31/05/2020;846680;97;4;3342;No
30306;31/05/2020;935940;39;18;6952;No
30307;31/05/2020;514832;60;32;4530;Yes
30309;31/05/2020;196288;91;6;7921;No
30315;31/05/2020;254835;7;48;6037;No
30321;31/05/2020;726945;2;28;3713;No
30324;31/05/2020;592208;63;5;4784;No
30327;31/05/2020;456761;28;7;8289;No
30332;31/05/2020;506998;8;12;3964;No
30337;31/05/2020;570106;90;5;9270;No
30338;31/05/2020;164431;37;28;1250;No
30339;31/05/2020;743518;58;1;5911;No
30340;31/05/2020;221676;79;39;7548;No
30343;31/05/2020;580362;94;1;6832;No
30345;31/05/2020;314752;27;19;2351;No
30350;31/05/2020;665803;33;48;6414;Yes
30352;31/05/2020;602629;5;11;4960;No
30354;31/05/2020;937766;40;47;2088;No
30356;31/05/2020;407711;9;3;1352;No
30358;31/05/2020;700956;48;28;1968;No
30360;31/05/2020;882374;76;8;3326;No
30364;31/05/2020;324517;60;38;9192;No
30367;31/05/2020;731522;65;17;8025;No
30375;01/06/2020;937762;74;10;10114;No
30376;01/06/2020;970962;36;27;9973;No
30380;01/06/2020;717789;94;18;7572;No
30382;01/06/2020;657139;20;47;7951;No
30386;01/06/2020;768819;86;49;6802;No
30387;01/06/2020;252533;3;33;4097;No
30388;01/06/2020;939664;78;31;2949;Yes
30391;01/06/2020;871794;19;48;9869;No
30392;01/06/2020;969468;91;24;5490;No
30399;01/06/2020;676756;93;22;1381;Yes
30401;01/06/2020;240754;38;37;6364;No
30403;01/06/2020;330671;82;12;6094;No
30408;01/06/2020;539739;32;12;4658;No
30411;01/06/2020;867707;32;1;7591;Yes
30419;01/06/2020;782343;63;24;3040;No
30422;01/06/2020;403130;93;32;6750;No
30427;01/06/2020;647570;10;36;9107;No
30428;01/06/2020;203779;75;8;4632;No
30430;01/06/2020;104648;14;25;8640;No
30435;01/06/2020;623325;31;13;3043;No
30440;01/06/2020;936161;94;18;1989;No
30443;01/06/2020;830814;3;34;499;Yes
30444;01/06/2020;922327;79;10;6214;No
30445;01/06/2020;975745;88;33;4003;No
30449;01/06/2020;672203;14;43;5819;No
30452;01/06/2020;146984;89;7;8502;No
30456;01/06/2020;394816;3;36;689;No
30457;01/06/2020;795863;78;13;5163;No
30464;01/06/2020;469562;34;14;8444;No
30470;01/06/2020;627529;47;28;848;No
30473;01/06/2020;975677;30;43;1785;No
30495;01/06/2020;411201;93;28;8625;No
30500;01/06/2020;229466;25;43;7021;No
30505;01/06/2020;863036;82;2;3975;No
30512;01/06/2020;289828;45;34;4706;No
30516;01/06/2020;925152;65;44;673;Yes
30521;01/06/2020;515829;10;5;3595;No
30529;01/06/2020;739337;98;9;1921;No
30531;01/06/2020;382048;0;10;4147;No
30535;01/06/2020;529261;28;33;584;Yes
30536;01/06/2020;240843;63;16;5465;No
30541;01/06/2020;206251;56;12;1858;Yes
30544;01/06/2020;545388;2;0;9196;No
30545;01/06/2020;311820;21;32;5608;No
30546;01/06/2020;621292;76;39;6993;Yes
30547;01/06/2020;321005;53;4;7982;No
30549;01/06/2020;328001;21;39;7289;No
30554;01/06/2020;315010;91;18;7740;No
30561;01/06/2020;899448;100;44;10597;Yes
30565;01/06/2020;961118;42;21;5289;No
30567;01/06/2020;794674;72;37;5321;No
30571;02/06/2020;891466;8;4;2382;No
30581;02/06/2020;666407;55;33;7513;No
30582;02/06/2020;376609;84;6;8973;No
30591;02/06/2020;914450;30;7;38;No
30592;02/06/2020;767180;74;44;10630;No
30593;02/06/2020;146811;38;27;6546;Yes
30599;02/06/2020;368668;90;9;6682;No
30601;02/06/2020;821357;25;13;9109;No
30606;02/06/2020;263218;60;36;4431;No
30618;02/06/2020;825735;101;16;4246;No
30619;02/06/2020;559442;83;17;1920;No
30638;02/06/2020;999065;85;27;8380;No
30639;02/06/2020;513492;61;11;8241;No
30641;02/06/2020;304769;90;49;8336;No
30642;02/06/2020;915777;74;13;6123;No
30645;02/06/2020;381628;68;3;5595;No
30649;02/06/2020;193871;55;34;1011;No
30650;02/06/2020;211004;53;4;1300;No
30655;02/06/2020;389725;89;22;4894;No
30658;02/06/2020;689966;98;29;4647;No
30663;02/06/2020;144739;10;33;19;No
30668;02/06/2020;386368;33;20;359;Yes
30678;02/06/2020;391526;35;40;800;No
30679;02/06/2020;673241;99;7;8106;No
30683;02/06/2020;560049;32;17;3030;Yes
30684;02/06/2020;499267;56;8;3947;No
30686;02/06/2020;883797;94;8;4698;No
30687;02/06/2020;270381;61;28;4240;No
30692;02/06/2020;645827;53;8;4736;No
30699;02/06/2020;802262;82;32;3246;No
30701;02/06/2020;707848;82;50;4147;No
30702;02/06/2020;647215;14;37;4660;Yes
30705;02/06/2020;680487;100;16;836;No
30706;02/06/2020;999048;81;15;6651;No
30708;02/06/2020;917866;20;22;3232;No
30713;02/06/2020;997442;20;29;2110;No
30717;02/06/2020;678124;94;16;2624;No
30718;02/06/2020;866584;61;3;9829;No
30720;02/06/2020;488802;65;48;4573;No
30723;02/06/2020;702756;92;12;370;No
30728;02/06/2020;285653;14;23;2922;Yes
30729;02/06/2020;960894;43;7;9668;Yes
30730;02/06/2020;106440;14;40;2388;Yes
30734;02/06/2020;409992;74;38;4269;No
30737;02/06/2020;862614;17;6;229;No
30744;02/06/2020;645422;26;51;9824;No
30750;02/06/2020;235001;37;37;8312;No
30752;02/06/2020;475239;49;30;1466;No
30753;02/06/2020;652900;84;20;3348;No
30761;02/06/2020;540597;90;27;1514;No
30766;02/06/2020;254453;63;12;8700;Yes
30781;03/06/2020;840866;27;31;4513;No
30782;03/06/2020;919447;97;26;9016;No
30786;03/06/2020;374812;16;28;8805;No
30789;03/06/2020;791783;96;36;508;No
30794;03/06/2020;171378;33;0;4093;No
30795;03/06/2020;165523;51;43;2916;No
30797;03/06/2020;684149;84;16;10823;No
30803;03/06/2020;708968;24;24;8250;Yes
30805;03/06/2020;281281;62;22;1212;No
30813;03/06/2020;835928;69;46;6710;Yes
30817;03/06/2020;777129;21;44;4160;No
30825;03/06/2020;887961;14;37;7960;Yes
30826;03/06/2020;394404;28;39;5377;Yes
30827;03/06/2020;466780;42;23;1238;No
30828;03/06/2020;940198;41;11;8272;No
30832;03/06/2020;292043;45;16;2196;Yes
30836;03/06/2020;830394;89;50;5628;No
30847;03/06/2020;803129;22;6;2701;No
30856;03/06/2020;238279;5;38;993;No
30858;03/06/2020;800665;35;17;5518;Yes
30859;03/06/2020;994378;74;34;236;Yes
30864;03/06/2020;527718;50;46;3995;No
30868;03/06/2020;737605;37;38;691;No
30869;03/06/2020;336769;90;30;2669;No
30872;03/06/2020;664099;3;17;3338;No
30873;03/06/2020;449009;36;31;3008;Yes
30875;03/06/2020;257484;94;11;1651;No
30887;03/06/2020;518968;30;20;8783;No
30888;03/06/2020;234718;26;5;6149;No
30893;03/06/2020;245895;4;10;10521;No
30896;03/06/2020;113760;74;19;1171;No
30899;03/06/2020;530198;75;37;1370;No
30903;03/06/2020;791004;35;45;7132;No
30904;03/06/2020;565456;26;27;66;No
30905;03/06/2020;691068;3;31;1341;No
30906;03/06/2020;693736;62;19;8620;Yes
30911;03/06/2020;434305;18;44;7416;No
30913;03/06/2020;804719;80;43;2418;No
30920;03/06/2020;171792;18;15;7410;No
30921;03/06/2020;745622;53;24;1987;No
30923;03/06/2020;946321;44;36;6932;No
30932;03/06/2020;434305;14;16;5360;No
30936;03/06/2020;718044;22;39;4632;No
30937;03/06/2020;814659;78;10;3582;Yes
30941;03/06/2020;353613;44;1;8558;No
30942;03/06/2020;918805;19;28;1771;No
30956;03/06/2020;814734;86;38;452;No
30963;03/06/2020;550293;73;21;6320;No
30975;04/06/2020;306116;75;21;8832;No
30976;04/06/2020;471080;16;17;9210;No
30981;04/06/2020;820463;37;28;5871;No
30985;04/06/2020;165086;26;42;10704;Yes
30991;04/06/2020;834882;11;30;4366;No
30995;04/06/2020;203518;14;0;10063;No
31000;04/06/2020;567460;9;3;8457;Yes
31002;04/06/2020;908737;82;11;2620;No
31003;04/06/2020;354728;59;21;4092;No
31005;04/06/2020;297496;73;33;8207;Yes
31008;04/06/2020;503341;24;11;9456;No
31023;04/06/2020;166347;23;52;5054;No
31026;04/06/2020;975509;89;33;2130;No
31030;04/06/2020;755871;59;20;217;No
31033;04/06/2020;737651;50;20;3675;No
31034;04/06/2020;652207;45;22;8200;No
31041;04/06/2020;131028;6;28;10321;No
31043;04/06/2020;301604;62;12;8001;No
31046;04/06/2020;215495;75;7;3078;No
31050;04/06/2020;834541;8;13;6663;No
31051;04/06/2020;411461;19;26;3860;No
31057;04/06/2020;811922;2;46;3172;No
31070;04/06/2020;201649;4;8;131;Yes
31074;04/06/2020;671414;63;16;6846;No
31082;04/06/2020;318876;16;31;1641;Yes
31086;04/06/2020;241082;77;3;448;No
31088;04/06/2020;494498;85;25;5410;Yes
31089;04/06/2020;839873;97;11;7282;No
31094;04/06/2020;842632;71;34;4081;No
31096;04/06/2020;661694;92;45;2437;Yes
31101;04/06/2020;498638;8;7;6534;No
31102;04/06/2020;440882;38;28;4106;No
31104;04/06/2020;984794;35;30;7236;Yes
31105;04/06/2020;641339;50;16;8333;No
31107;04/06/2020;655241;55;11;4448;No
31121;04/06/2020;905200;85;6;1165;No
31128;04/06/2020;372180;1;2;5131;No
31132;04/06/2020;667558;11;8;1796;Yes
31133;04/06/2020;345622;8;6;4370;No
31136;04/06/2020;137129;57;2;592;Yes
31137;04/06/2020;664800;67;30;5592;Yes
31138;04/06/2020;600337;68;25;3241;No
31141;04/06/2020;605425;40;10;7792;No
31142;04/06/2020;268102;28;1;4426;No
31143;04/06/2020;891978;52;48;6431;No
31156;04/06/2020;995955;20;5;4601;No
31165;04/06/2020;302222;34;29;2664;No
31166;04/06/2020;110967;73;6;644;No
31167;04/06/2020;636886;8;33;7300;No
31170;05/06/2020;404056;84;2;3724;No
31175;05/06/2020;692449;74;23;474;No
31178;05/06/2020;440250;90;0;7716;No
31180;05/06/2020;425647;25;17;1639;No
31184;05/06/2020;316120;20;3;2891;No
31188;05/06/2020;684232;58;25;3464;No
31192;05/06/2020;997264;38;28;8496;No
31201;05/06/2020;461751;49;14;10631;No
31204;05/06/2020;261832;19;31;9288;No
31212;05/06/2020;852352;64;26;1787;No
31213;05/06/2020;129048;84;36;168;No
31215;05/06/2020;668014;31;25;6508;No
31219;05/06/2020;619203;13;37;8119;No
31223;05/06/2020;338140;32;43;7339;Yes
31228;05/06/2020;839496;28;33;729;No
31229;05/06/2020;865135;88;12;7053;No
31235;05/06/2020;393240;34;0;5494;Yes
31237;05/06/2020;544726;9;28;2336;No
31248;05/06/2020;456372;80;16;707;No
31260;05/06/2020;904990;61;23;9998;Yes
31264;05/06/2020;715982;89;11;10166;Yes
31269;05/06/2020;321660;71;17;7906;No
