cap_id;num_dependents;estimated_salary
68157;2;126113
68162;3;141401
68163;0;23748
68165;0;121931
68168;3;59495
68171;1;110001
68172;1;39774
68174;2;89063
68175;2;85437
68182;0;103225
68185;1;132982
68192;1;69316
68195;2;21987
68198;1;50480
68204;3;80224
68207;3;113500
68209;3;58174
68211;3;29851
68215;1;134121
68221;4;35812
68222;2;102646
68226;1;92543
68227;1;133098
68235;0;26103
68237;3;65493
68246;2;50391
68248;4;56533
68254;0;126599
68259;3;74396
68263;0;75258
68265;3;32800
68267;1;124614
68268;2;105365
68270;0;66117
68276;2;55320
68278;3;114399
68281;0;21851
68282;4;34453
68284;4;113171
68294;1;127384
68301;0;96019
68303;4;145558
68310;3;87687
68313;1;145326
68317;1;56862
68324;0;121373
68325;4;92132
68329;4;68695
68343;1;114063
68344;2;44039
68346;4;94201
68348;0;138963
68354;4;118109
68356;3;92576
68362;0;63681
68365;4;47988
68366;2;92954
68367;1;33177
68369;0;23009
68371;1;20830
68372;0;137185
68374;2;76628
68376;1;27079
68379;4;76138
68381;0;27701
68383;3;49914
68385;1;28391
68386;4;141814
68387;4;116006
68390;3;79509
68398;3;80038
68399;4;74350
68407;2;85333
68408;1;112909
68414;0;141634
68417;4;87266
68424;1;113000
68429;3;83946
68433;2;29478
68436;1;107786
68437;1;116527
68438;3;84971
68443;0;142757
68444;2;96634
68450;2;143982
68452;3;39758
68455;1;98789
68461;0;116899
68466;0;118721
68469;3;143856
68472;2;20511
68473;3;106233
68486;2;112953
68488;1;56877
68493;1;140294
68501;3;90027
68505;2;21613
68506;2;117942
68507;1;118797
68508;1;94771
68509;3;48800
68514;3;146255
68522;4;57537
68523;3;135858
68530;1;99224
68531;1;118141
68536;0;57638
68542;2;147150
68547;0;115138
68549;4;75149
68555;0;103249
68560;2;107374
68561;2;30761
68562;1;82361
68567;3;146369
68572;4;63669
68574;2;116758
68576;4;73526
68579;4;26152
68587;1;69335
68595;4;28491
68597;2;47592
68599;2;102892
68607;0;65353
68614;3;87921
68615;1;112625
68619;2;73317
68627;1;76877
68628;1;85343
68630;4;30937
68640;2;120149
68649;3;145209
68662;0;55403
68667;4;29731
68674;1;124550
68679;2;148365
68687;4;113927
68691;2;89438
68696;4;136928
68700;4;51418
68705;2;28439
68708;0;113776
68711;1;148179
68712;4;23577
68713;3;106887
68725;4;97640
68726;4;49260
68730;1;120052
68731;3;89003
68734;2;20061
68736;0;80066
68746;3;73168
68747;1;116463
68748;3;118661
68756;0;95317
68758;0;130898
68760;3;44354
68764;2;63893
68767;4;31687
68768;0;50559
68769;2;61601
68773;0;112279
68777;4;32205
68778;3;112144
68779;0;25697
68781;0;53415
68783;4;40608
68784;0;98857
68785;0;72517
68790;2;106442
68791;0;77032
68806;2;129318
68810;4;73684
68812;1;85063
68814;1;75312
68815;3;130356
68816;1;98141
68825;0;54322
68830;1;134239
68832;1;127621
68833;2;118906
68835;3;103859
68842;3;97438
68843;3;69385
68854;1;56348
68855;1;45231
68861;2;137361
68863;2;144436
68867;2;83084
68873;4;91493
68877;3;121045
68879;4;80126
68888;2;110336
68894;1;99950
68896;3;40451
68900;1;147791
68902;3;116000
68903;3;118588
68908;2;62028
68917;4;120410
68922;0;57062
68934;3;45624
68939;0;40182
68943;3;148125
68953;2;39965
68956;2;56498
68965;4;61074
68980;1;120071
68982;2;94426
68986;3;37232
68987;4;120168
68997;4;78817
69000;1;40811
69004;4;94073
69006;4;97139
69012;0;121189
69013;1;112402
69020;2;148172
69029;1;65114
69034;2;36256
69038;4;94972
69041;4;57897
69042;1;127201
69044;0;113281
69047;1;30909
69048;0;138266
69051;1;52554
69054;2;76184
69055;2;103665
69061;2;128285
69066;3;78450
69069;3;101443
69080;1;118766
69083;1;147026
69089;2;38613
69099;4;38625
69105;3;116227
69109;4;90604
69110;2;123660
69113;4;36550
69114;4;94239
69115;0;41474
69117;3;77944
69119;4;122812
69120;0;23050
69127;3;73405
69136;4;64966
69137;3;24515
69142;2;87751
69143;2;39328
69144;4;124890
69148;1;23625
69149;4;129511
69151;1;147843
69153;3;110330
69159;0;124788
69160;0;113521
69161;4;67149
69163;1;126178
69171;2;37703
69175;1;139307
69180;4;106823
69184;1;126881
69186;2;133062
69195;3;38864
69205;1;146679
69207;0;115257
69208;2;41367
69209;4;146811
69215;1;141642
69218;4;24359
69220;2;94516
69222;2;42454
69225;4;139505
69226;2;48741
69231;3;148930
69234;4;137212
69237;3;50464
69241;0;125304
69245;3;63118
69247;3;47061
69248;4;120400
69254;0;48915
69258;1;31974
69259;1;130174
69260;1;20889
69261;0;69905
69265;0;141164
69272;3;108496
69276;4;84034
69277;3;38665
69286;4;58756
69287;0;122369
69291;0;51072
69294;1;101002
69302;1;133712
69304;3;123694
69314;2;75215
69319;2;131698
69321;2;102129
69322;2;60787
69335;0;63429
69336;1;116023
69343;4;112108
69348;4;65458
69357;3;146289
69362;4;102434
69370;0;78874
69372;0;40955
69375;4;65699
69377;3;43503
69381;0;93785
69383;3;58010
69387;4;99034
69391;3;93050
69395;1;86319
69399;3;67600
69401;0;49339
69405;4;38734
69409;3;30957
69411;1;148153
69412;0;25289
69415;3;108195
69418;1;44229
69423;0;32582
69425;3;145696
69428;3;143586
69433;0;94010
69434;0;139399
69435;1;149413
69436;0;35368
69441;0;24187
69450;2;98874
69454;2;71327
69459;2;146388
69473;3;118455
69478;1;91388
69479;2;100660
69481;0;145076
69482;4;148579
69487;0;141031
69488;4;117520
69492;4;147379
69494;2;116673
69501;3;20714
69503;4;109332
69508;2;100465
69509;2;28663
69512;1;47619
69513;2;147714
69518;1;118176
69525;0;67621
69526;4;109045
69531;3;78332
69534;0;146901
69535;3;28884
69537;2;134683
69543;2;95838
69544;3;54329
69545;1;142700
69552;0;81295
69556;0;50277
69563;3;21483
69567;4;92731
69572;2;139091
69575;4;114152
69578;0;26778
69583;0;124932
69590;2;30482
69593;4;124763
69594;2;43359
69596;1;105211
69598;2;21235
69600;4;82263
69601;4;106889
69602;4;57905
69618;2;57570
69620;0;108181
69621;1;116745
69622;2;67233
69627;3;38438
69629;2;30202
69634;2;110538
69635;3;122184
69637;2;140297
69646;4;105121
69650;3;141242
69651;4;70375
69652;0;104483
69655;2;128230
69658;1;51407
69662;3;56315
69665;2;140659
69666;4;60837
69673;3;121767
69679;2;96225
69682;1;39782
69684;1;55244
69685;3;148972
69687;1;51330
69694;3;43251
69695;4;30771
69696;0;128713
69703;3;44040
69709;2;122592
69710;2;74988
69717;2;39047
69719;4;148935
69723;0;127826
69728;4;63680
69736;0;35426
69738;4;42511
69740;1;74148
69741;3;75556
69750;2;63839
69751;3;73266
69757;1;117647
69773;4;52493
69778;1;85874
69781;3;143733
69786;0;114617
69787;4;116031
69792;4;48337
69796;0;117631
69800;2;148683
69801;3;22894
69803;2;82837
69805;0;116102
69808;1;113613
69815;4;102625
69817;3;81695
69824;0;53312
69829;2;119542
69838;3;72011
69840;4;28542
69846;0;56443
69852;0;137797
69853;1;34589
69858;4;63959
69862;4;123276
69863;3;112008
69865;1;41897
69867;1;85662
69873;1;59168
69874;2;26867
69879;1;62826
69884;2;40235
69888;3;128833
69904;1;80014
69913;1;142242
69920;1;136803
69921;2;128769
69923;2;133035
69924;3;128035
69927;3;97789
69928;2;30859
69930;3;149357
69936;3;23249
69937;2;139233
69941;3;22012
69942;2;81197
69950;0;46763
69954;1;50158
69956;1;89063
69958;0;33025
69961;2;109727
69978;3;120959
69981;4;32717
69982;0;115954
69985;3;143787
69986;3;98978
69987;2;126940
69991;1;122589
69994;0;79591
69995;4;83039
69997;4;121564
70002;0;71444
70004;0;141994
70008;4;120087
70013;3;74654
70015;1;74982
70018;3;119147
70023;3;24493
70025;1;72628
70026;4;83150
70030;1;38934
70038;3;108791
70039;1;132362
70044;1;27000
70048;2;66954
70050;1;38528
70053;2;108359
70054;3;100421
70059;3;48958
70062;0;125713
70063;3;137039
70071;0;86905
70075;1;81785
70076;0;54050
70078;1;65428
70080;0;95687
70084;3;42337
70086;3;142896
70089;1;127166
70090;4;67251
70098;3;148498
70100;0;21585
70103;3;79682
70109;2;75344
70110;0;121436
70112;4;45317
70117;4;73681
70125;4;77768
70127;1;123114
70129;2;87997
70146;0;101215
70167;4;125043
70168;4;107053
70170;3;148613
70173;0;33241
70175;0;110015
70177;4;76839
70179;1;64911
70186;4;112113
70188;3;71036
70191;4;91663
70196;2;45516
70199;0;134425
70200;3;48945
70201;1;102423
70204;0;100063
70213;2;70924
70218;1;31707
70225;1;21499
70226;0;70907
70227;0;83704
70228;0;71659
70229;3;48093
70230;3;78762
70231;1;104216
70233;4;147568
70235;0;20649
70241;1;101566
70242;0;101796
70243;4;91386
70245;4;72021
70247;0;102504
70249;2;46862
70251;3;146958
70256;3;21266
70259;2;66077
70260;3;66819
70262;0;109853
70263;2;124190
70270;4;36915
70280;0;59865
70285;1;51769
70286;2;51538
70289;1;25971
70293;4;54333
70301;4;52349
70311;1;98478
70313;4;133614
70328;1;55636
70329;3;24378
70331;2;143987
70333;0;110906
70334;4;52029
70336;0;50691
70339;1;95162
70340;0;126425
70344;0;84616
70346;4;65290
70347;0;143635
70354;4;54215
70355;1;83740
70365;2;39735
70367;0;20410
70368;2;77294
70369;2;66722
70375;3;137174
70378;0;117641
70381;2;124004
70390;3;84931
70399;3;85702
70401;4;70486
70409;2;137164
70410;3;43840
70412;0;104778
70419;3;147299
70420;4;58912
70421;1;112223
70429;0;77657
70433;2;81231
70435;4;78011
70436;1;147163
70437;4;103478
70439;1;56404
70444;0;71236
70448;3;132870
70451;4;36227
70453;1;82891
70465;1;24166
70468;1;54759
70471;1;86841
70486;1;44911
70488;0;67450
70490;3;114216
70497;1;44367
70498;0;28568
70501;3;78091
70506;2;84108
70519;4;68448
70522;0;148470
70524;2;147742
70536;1;38077
70545;3;121053
70550;3;84728
70552;0;146088
70555;4;133957
70557;0;33431
70561;0;128850
70562;2;73840
70565;1;130000
70569;1;48986
70570;4;90825
70572;0;54916
70574;1;143804
70581;4;29792
70584;3;28187
70593;4;92424
70595;1;40470
70599;1;112652
70601;4;68671
70603;1;31545
70607;0;98422
70611;3;87395
70628;0;46516
70630;4;30119
70631;1;48009
70632;4;59814
70634;3;131890
70643;4;147619
70646;3;122423
70654;4;144381
70657;3;68350
70659;4;100764
70660;0;70582
70665;2;110162
70671;3;35317
70672;3;98252
70685;2;102037
70687;3;104940
70688;2;40904
70692;1;60015
70693;1;77117
70696;4;24098
70697;1;62198
70701;1;130203
70705;3;114973
70710;3;145770
70717;2;51448
70722;4;142674
70723;3;30738
70724;0;70852
70726;4;57720
70731;0;37115
70733;4;33858
70734;3;100550
70735;1;94749
70739;2;44852
70742;1;126778
70754;1;61929
70757;3;117741
70760;4;46543
70761;2;63307
70766;0;48715
70768;4;116194
70771;2;43084
70772;3;109512
70782;1;137193
70787;3;69331
70788;3;130811
70791;1;76063
70810;4;92157
70811;1;89089
70813;2;121651
70824;1;119668
70827;3;124840
70833;0;45546
70834;3;62302
70836;2;49575
70847;1;42137
70851;1;34958
70855;2;149116
70857;4;94052
70860;2;34621
70861;1;93724
70862;0;88466
70864;4;138895
70867;2;144996
70881;4;110882
70882;1;123151
70884;2;125828
70886;4;119577
70887;4;98221
70888;1;71459
70889;3;96265
70890;4;134837
70895;0;20727
70900;1;61315
70902;0;45517
70906;0;44636
70912;3;56556
70914;4;111651
70922;4;72335
70926;4;95911
70929;2;108736
70930;4;104809
70931;3;106162
70934;2;105162
70940;3;71444
70943;2;58931
70945;4;72409
70953;4;25152
70955;3;46035
70957;0;51205
70958;3;105023
70961;0;123770
70964;1;49326
70968;1;109723
70969;1;55005
70974;1;90804
70976;1;107942
70978;0;60394
70983;1;141369
70985;0;113487
70995;1;90020
70999;1;77179
71003;3;128192
71005;2;20446
71015;0;144564
71016;1;111394
71017;1;38854
71018;1;138098
71025;4;124798
71028;1;47126
71029;4;119305
71035;2;134745
71043;3;144023
71046;2;147093
71065;0;62804
71066;2;134182
71069;4;98702
71085;4;140964
71088;4;109985
71090;4;57377
71091;1;123305
71092;2;74396
71112;0;78094
71116;4;22234
71119;2;144331
71123;4;20670
71130;4;114076
71135;3;139718
71142;1;63954
71148;1;29547
71151;3;81992
71154;2;34477
71155;4;99889
71159;3;131682
71163;4;69577
71164;1;43271
71166;0;87341
71168;3;103182
71172;4;35970
71175;1;74854
71183;0;20615
71187;3;34978
71190;1;107548
71191;1;100158
71192;0;75957
71195;0;63341
71201;4;134650
71203;4;25806
71206;1;149552
71207;0;26944
71208;1;99416
71211;2;54300
71213;3;73220
71216;3;117263
71220;3;48699
71227;2;93411
71228;2;54258
71230;3;101099
71231;0;58327
71238;0;109653
71246;4;91315
71247;1;94632
71248;3;86110
71249;0;46147
71251;2;53926
71267;3;82575
71269;4;26559
71271;2;53823
71281;4;133226
71287;0;28838
71289;4;134167
71303;3;83973
71312;3;97464
71314;2;89377
71315;0;46804
71317;1;37793
71318;4;136461
71320;0;126558
71323;4;129317
71330;3;70122
71332;3;134657
71335;4;85646
71345;3;34057
71347;0;101496
71351;2;40773
71354;1;61729
71360;3;64474
71363;2;116391
71364;3;75152
71367;3;25256
71370;0;142454
71373;2;127546
71374;2;57945
71382;1;87228
71386;3;47391
71388;0;92408
71391;3;98584
71394;0;103710
71395;0;105188
71399;4;139908
71402;0;72352
71405;3;66835
71411;4;94071
71413;0;105005
71415;4;113694
71416;1;49545
71418;3;28496
71423;2;129301
71429;1;96306
71434;2;67272
71437;3;26416
71440;3;41680
71443;0;32685
71446;1;140054
71447;1;90476
71450;0;144610
71452;2;38801
71453;2;95842
71455;1;57273
71456;0;140250
71459;0;73004
71466;4;86033
71468;1;76835
71471;2;79663
71479;2;24212
71484;1;105423
71485;1;143483
71488;0;146762
71490;3;147177
71493;3;110093
71494;3;112322
71502;4;113529
71507;2;65909
71509;2;67713
71512;1;46714
71513;4;29968
71517;3;146055
71519;2;113286
71521;3;110550
71525;0;148865
71526;2;148838
71531;4;57137
71532;0;85438
71536;4;41070
71544;0;144312
71548;3;105404
71552;0;22702
71554;3;95239
71555;3;122347
71560;0;112164
71562;0;53199
71567;4;70301
71570;1;34760
71573;4;22900
71574;0;121953
71577;0;23326
71585;0;93633
71589;4;65002
71595;3;61812
71601;2;118206
71602;1;74004
71603;3;83740
71605;1;124718
71610;1;25025
71615;2;45700
71617;3;134529
71618;4;56670
71622;2;39468
71634;4;101936
71645;2;63405
71647;1;134605
71655;4;96250
71657;2;70582
71660;0;64807
71661;3;91856
71667;3;63136
71669;4;111316
71684;0;111265
71687;3;69700
71692;3;144456
71694;2;141104
71695;0;125254
71707;1;45764
71709;3;46826
71712;3;57289
71713;2;93400
71714;2;141353
71722;3;32623
71723;2;91026
71729;4;44020
71733;2;26800
71738;3;108300
71739;0;59827
71740;2;50236
71742;1;98405
71743;2;65224
71744;1;78786
71751;0;53795
71752;4;127537
71756;1;39364
71757;3;145495
71758;4;63516
71761;3;128139
71770;3;111047
71773;2;88966
71776;1;73226
71785;4;48647
71786;1;86767
71796;3;103458
71797;3;104897
71798;1;112386
71802;4;54434
71803;4;146328
71814;1;97137
71816;0;79413
71819;0;84533
71825;4;82390
71826;3;25022
71831;4;97816
71833;1;62008
71834;3;106822
71839;4;124865
71843;2;43689
71849;3;46597
71855;4;99044
71856;1;69218
71861;4;32300
71865;4;53838
71866;4;122235
71867;3;147450
71868;1;109435
71872;0;51968
71875;3;131300
71883;2;31983
71892;0;122148
71893;3;111372
71895;0;134438
71896;2;48728
71903;0;72655
71910;4;48517
71914;4;90587
71918;4;134822
71919;1;113230
71920;0;72170
71922;2;30664
71923;2;31037
71925;3;124121
71927;2;107927
71930;4;35802
71933;3;39581
71940;0;52703
71947;2;38763
71948;2;22833
71954;1;104131
71958;4;46089
71959;4;93627
71960;3;74549
71966;2;101092
71968;3;126597
71970;0;24083
71972;4;105761
71973;3;149672
71981;3;87562
71984;3;74438
71992;1;29569
72003;1;92973
72004;1;50293
72010;1;65714
72011;4;138392
72014;3;108008
72017;2;28005
72019;0;90360
72022;1;22146
72024;4;98941
72026;1;83103
72028;4;87817
72032;3;129095
72037;1;144433
72038;2;116224
72039;1;99351
72042;2;41459
72043;1;109971
72046;0;143447
72051;0;98719
72053;1;31192
72055;2;143826
72057;1;66924
72060;2;146350
72061;4;107373
72062;0;99100
72063;1;75769
72066;0;88524
72067;1;115946
72070;0;95435
72074;0;32823
72076;1;104713
72081;2;126223
72085;0;67756
72090;1;127708
72096;1;55595
72108;3;114506
72111;0;66565
72122;0;142886
72126;4;85506
72135;3;77515
72137;2;124893
72144;0;72590
72147;3;65535
72154;2;29736
72159;1;130045
72164;0;73391
72165;4;133993
72168;4;117992
72180;0;59678
72182;0;44636
72186;2;30116
72187;1;126244
72194;1;139337
72200;0;122157
72203;1;25909
72204;1;99780
72207;4;147682
72213;3;109371
72222;1;87415
72224;2;34175
72228;2;50847
72242;0;119714
72253;0;42866
72262;0;54993
72264;0;132506
72265;4;107194
72271;0;43344
72279;1;84655
72280;0;24730
72282;2;64650
72285;4;121643
72289;2;25100
72292;0;101777
72294;3;123422
72295;1;122225
72297;4;142146
72298;4;72219
72302;2;49546
72307;3;74182
72308;0;71674
72310;0;62613
72312;4;108787
72315;0;136310
72317;2;72166
72319;4;64121
72323;3;20210
72329;1;55246
72330;0;67917
72331;0;69962
72332;0;115051
72335;4;130167
72336;3;148978
72337;0;75222
72338;4;27321
72339;2;128330
72340;0;40709
72341;0;59466
72344;2;142966
72347;0;73905
72349;3;147749
72352;3;98928
72355;2;123281
72360;2;131691
72367;2;118669
72369;0;108469
72374;1;35792
72378;3;27607
72380;2;78474
72383;2;38771
72385;1;52457
72394;4;45581
72395;0;60002
72397;0;132587
72398;2;88748
72399;1;107116
72400;0;149212
72401;4;36184
72405;2;58036
72411;3;90030
72413;4;81517
72415;4;78727
72421;2;85606
72422;2;52063
72425;4;108981
72433;3;132732
72435;0;102119
72456;3;83246
72462;0;113945
72463;0;61273
72465;1;93528
72472;4;66159
72477;2;72435
72478;2;110303
72485;0;132518
72486;1;118955
72489;0;57652
72499;4;24986
72500;4;114719
72505;1;102494
72508;3;108580
72519;3;69183
72520;4;44376
72522;1;105811
72530;0;113702
72531;1;21396
72532;0;112055
72536;4;139093
72538;0;55297
72542;1;20233
72543;0;38346
72544;3;49571
72546;0;81107
72552;0;88209
72560;0;109029
72568;0;65938
72569;2;93134
72570;3;146646
72571;4;105156
72574;2;40733
72577;3;30956
72581;2;55431
72589;4;104698
72592;2;103021
72606;0;137896
72607;1;108984
72608;3;34015
72613;2;22582
72619;4;72939
72624;1;75265
72625;1;31973
72640;4;68890
72641;4;138918
72642;0;37725
72643;4;120778
