customer_id;gender;age_brackets
35823;Male;Middle Age
35826;Female;Middle Age
35830;Male;Old
35838;Female;Old
35842;Male;Old
35844;Male;Old
35850;Male;Middle Age
35854;Male;Middle Age
35858;Female;Middle Age
35859;Female;Old
35871;Male;Adolescent
35873;Female;Adolescent
35882;Male;Middle Age
35889;Male;Adolescent
35890;Female;Old
35894;Male;Middle Age
35897;Female;Middle Age
35903;Male;Middle Age
35909;Female;Adolescent
35910;Female;Old
35912;Male;Old
35913;Female;Old
35916;Female;Middle Age
35917;Female;Old
35918;Male;Old
35921;Male;Old
35924;Male;Adolescent
35925;Male;Old
35933;Male;Adolescent
35935;Female;Old
35936;Male;Old
35937;Female;Old
35946;Male;Adolescent
35947;Male;Old
35949;Male;Old
35954;Male;Middle Age
35955;Female;Adolescent
35956;Female;Adolescent
35957;Male;Middle Age
35958;Male;Adolescent
35962;Male;Old
35963;Male;Middle Age
35978;Male;Middle Age
35980;Male;Adolescent
35984;Male;Old
35992;Female;Old
35993;Male;Middle Age
35994;Female;Middle Age
35998;Female;Old
36001;Male;Middle Age
36005;Male;Middle Age
36006;Male;Adolescent
36008;Female;Middle Age
36013;Male;Middle Age
36017;Female;Old
36025;Male;Middle Age
36027;Male;Middle Age
36029;Male;Middle Age
36037;Male;Middle Age
36043;Male;Old
36045;Male;Middle Age
36050;Male;Middle Age
36055;Male;Middle Age
36060;Male;Old
36067;Male;Old
36073;Female;Old
36076;Female;Old
36078;Male;Old
36079;Male;Old
36081;Male;Old
36082;Male;Old
36084;Male;Old
36092;Male;Middle Age
36093;Male;Old
36094;Male;Old
36095;Female;Middle Age
36097;Male;Old
36102;Male;Old
36110;Male;Old
36114;Female;Adolescent
36116;Female;Middle Age
36117;Female;Middle Age
36124;Female;Middle Age
36126;Male;Adolescent
36133;Male;Adolescent
36146;Female;Old
36147;Male;Middle Age
36150;Female;Old
36153;Male;Old
36154;Female;Old
36156;Male;Adolescent
36165;Male;Middle Age
36169;Male;Middle Age
36172;Male;Old
36173;Female;Middle Age
36174;Male;Middle Age
36175;Male;Middle Age
36181;Male;Old
36185;Female;Middle Age
36186;Male;Old
36187;Female;Middle Age
36188;Male;Old
36190;Female;Old
36191;Male;Middle Age
36202;Male;Middle Age
36206;Male;Old
36209;Male;Old
36217;Male;Middle Age
36228;Male;Old
36233;Female;Adolescent
36234;Male;Middle Age
36238;Male;Old
36240;Male;Middle Age
36244;Male;Middle Age
36246;Male;Old
36252;Male;Adolescent
36255;Female;Old
36260;Female;Adolescent
36261;Female;Old
36272;Male;Old
36273;Male;Old
36276;Male;Old
36278;Male;Middle Age
36281;Female;Middle Age
36285;Male;Middle Age
36287;Female;Middle Age
36289;Male;Old
36290;Male;Middle Age
36302;Male;Adolescent
36306;Male;Old
36309;Male;Old
36313;Female;Old
36320;Female;Adolescent
36326;Male;Old
36336;Male;Adolescent
36339;Male;Adolescent
36340;Male;Middle Age
36343;Male;Adolescent
36346;Male;Old
36353;Male;Adolescent
36355;Female;Old
36360;Male;Middle Age
36361;Female;Middle Age
36366;Male;Adolescent
36367;Female;Middle Age
36369;Female;Middle Age
36378;Female;Old
36380;Female;Old
36381;Male;Middle Age
36385;Male;Middle Age
36389;Male;Old
36392;Female;Old
36399;Male;Middle Age
36404;Male;Middle Age
36409;Male;Old
36410;Female;Adolescent
36411;Male;Adolescent
36423;Female;Middle Age
36426;Female;Old
36428;Male;Old
36432;Female;Middle Age
36433;Female;Middle Age
36434;Male;Old
36435;Male;Middle Age
36436;Female;Old
36448;Male;Old
36451;Male;Middle Age
36456;Female;Middle Age
36457;Male;Old
36461;Male;Adolescent
36464;Male;Middle Age
36465;Male;Middle Age
36466;Male;Old
36468;Male;Old
36469;Female;Adolescent
36472;Female;Old
36474;Female;Middle Age
36475;Male;Old
36483;Male;Adolescent
36488;Female;Old
36489;Female;Old
36490;Male;Adolescent
36495;Female;Adolescent
36496;Female;Old
36497;Male;Old
36498;Female;Middle Age
36502;Female;Old
36503;Female;Middle Age
36508;Male;Adolescent
36511;Female;Old
36522;Male;Middle Age
36523;Male;Old
36525;Female;Middle Age
36529;Female;Middle Age
36536;Male;Middle Age
36543;Male;Middle Age
36544;Male;Old
36546;Male;Adolescent
36547;Male;Middle Age
36552;Female;Old
36553;Male;Old
36554;Male;Middle Age
36557;Female;Middle Age
36558;Male;Middle Age
36561;Male;Middle Age
36563;Female;Old
36567;Male;Middle Age
36568;Male;Middle Age
36576;Female;Adolescent
36578;Female;Old
36582;Male;Middle Age
36585;Male;Old
36586;Male;Adolescent
36600;Male;Adolescent
36601;Female;Old
36608;Female;Adolescent
36609;Female;Middle Age
36616;Male;Adolescent
36617;Male;Middle Age
36621;Female;Adolescent
36622;Male;Adolescent
36624;Male;Old
36625;Male;Adolescent
36629;Male;Middle Age
36632;Female;Middle Age
36643;Male;Old
36649;Male;Old
36655;Female;Middle Age
36659;Female;Adolescent
36660;Female;Old
36666;Female;Adolescent
36673;Female;Middle Age
36676;Male;Adolescent
36679;Female;Old
36686;Male;Adolescent
36690;Male;Middle Age
36691;Female;Middle Age
36695;Male;Old
36697;Male;Middle Age
36702;Male;Old
36709;Female;Middle Age
36712;Female;Adolescent
36716;Male;Old
36722;Female;Middle Age
36723;Male;Old
36724;Female;Adolescent
36732;Male;Middle Age
36735;Male;Old
36737;Male;Middle Age
36739;Male;Old
36741;Female;Old
36744;Female;Old
36749;Female;Middle Age
36754;Male;Old
36760;Female;Old
36763;Female;Middle Age
36777;Female;Old
36778;Female;Old
36784;Male;Old
36786;Female;Middle Age
36787;Female;Old
36789;Male;Middle Age
36792;Male;Middle Age
36795;Female;Middle Age
36797;Female;Adolescent
36814;Female;Old
36815;Female;Middle Age
36825;Male;Old
36826;Female;Old
36841;Male;Adolescent
36842;Male;Middle Age
36846;Male;Middle Age
36850;Male;Adolescent
36858;Male;Adolescent
36860;Male;Adolescent
36862;Male;Old
36863;Male;Adolescent
36864;Male;Old
36872;Female;Old
36874;Female;Old
36877;Male;Middle Age
36888;Male;Old
36890;Female;Old
36893;Male;Middle Age
36894;Female;Old
36896;Male;Adolescent
36904;Female;Middle Age
36907;Male;Old
36908;Male;Old
36910;Male;Adolescent
36920;Male;Old
36928;Male;Old
36931;Female;Old
36932;Male;Old
36936;Male;Middle Age
36944;Male;Old
36947;Female;Middle Age
36948;Female;Adolescent
36949;Male;Old
36952;Female;Old
36954;Female;Old
36955;Male;Adolescent
36956;Male;Middle Age
36961;Male;Middle Age
36967;Female;Old
36969;Male;Adolescent
36970;Female;Old
36971;Female;Old
36978;Male;Old
36979;Male;Middle Age
36989;Female;Old
36993;Male;Adolescent
36994;Female;Middle Age
37000;Male;Old
37001;Male;Middle Age
37011;Female;Old
37012;Female;Middle Age
37016;Male;Adolescent
37018;Female;Old
37020;Male;Middle Age
37021;Male;Middle Age
37027;Female;Middle Age
37035;Male;Old
37039;Male;Old
37042;Female;Adolescent
37044;Female;Middle Age
37047;Male;Old
37049;Male;Adolescent
37052;Male;Middle Age
37064;Male;Adolescent
37077;Male;Adolescent
37079;Female;Old
37082;Male;Adolescent
37085;Female;Adolescent
37086;Female;Old
37087;Male;Old
37096;Male;Adolescent
37097;Male;Old
37105;Male;Old
37109;Male;Adolescent
37110;Female;Adolescent
37115;Male;Old
37121;Female;Old
37124;Female;Adolescent
37125;Male;Old
37133;Female;Adolescent
37148;Female;Adolescent
37158;Female;Middle Age
37168;Male;Old
37170;Female;Old
37175;Male;Middle Age
37176;Male;Middle Age
37178;Male;Old
37181;Male;Adolescent
37183;Female;Middle Age
37185;Female;Middle Age
37187;Male;Middle Age
37194;Male;Middle Age
37195;Female;Adolescent
37199;Male;Old
37200;Female;Middle Age
37205;Male;Adolescent
37210;Male;Old
37217;Female;Old
37218;Female;Old
37219;Male;Old
37221;Female;Middle Age
37222;Male;Adolescent
37224;Female;Old
37232;Male;Old
37233;Male;Old
37235;Male;Adolescent
37237;Male;Middle Age
37240;Female;Old
37242;Male;Adolescent
37244;Male;Middle Age
37250;Female;Old
37252;Male;Old
37256;Male;Adolescent
37266;Male;Old
37267;Male;Adolescent
37268;Female;Old
37274;Female;Old
37276;Male;Old
37285;Female;Middle Age
37287;Female;Middle Age
37298;Male;Adolescent
37302;Female;Old
37303;Female;Middle Age
37307;Female;Old
37314;Male;Adolescent
37316;Male;Old
37319;Female;Middle Age
37320;Male;Old
37324;Male;Middle Age
37325;Male;Old
37326;Male;Old
37328;Male;Old
37330;Male;Old
37334;Female;Old
37336;Female;Old
37337;Male;Middle Age
37338;Female;Old
37344;Female;Old
37351;Male;Old
37353;Male;Middle Age
37363;Female;Adolescent
37364;Male;Old
37367;Male;Old
37374;Male;Old
37383;Male;Old
37385;Female;Old
37389;Female;Old
37391;Female;Middle Age
37398;Female;Old
37400;Female;Old
37401;Female;Middle Age
37402;Male;Middle Age
37404;Male;Middle Age
37413;Female;Middle Age
37414;Male;Middle Age
37419;Female;Middle Age
37426;Male;Old
37430;Female;Middle Age
37433;Male;Adolescent
37435;Male;Adolescent
37436;Male;Old
37437;Male;Middle Age
37439;Male;Middle Age
37440;Male;Adolescent
37441;Female;Old
37444;Male;Middle Age
37447;Female;Old
37449;Female;Middle Age
37450;Female;Middle Age
37453;Male;Middle Age
37456;Male;Middle Age
37466;Male;Adolescent
37467;Female;Old
37469;Male;Old
37477;Female;Old
37482;Female;Adolescent
37483;Male;Old
37486;Female;Adolescent
37489;Male;Adolescent
37490;Male;Middle Age
37497;Female;Adolescent
37501;Male;Old
37504;Male;Adolescent
37505;Female;Adolescent
37507;Male;Adolescent
37510;Male;Old
37511;Male;Middle Age
37516;Male;Middle Age
37518;Female;Old
37530;Male;Middle Age
37532;Female;Middle Age
37538;Female;Adolescent
37541;Male;Old
37545;Female;Adolescent
37546;Male;Middle Age
37547;Female;Middle Age
37549;Female;Middle Age
37555;Female;Middle Age
37557;Male;Adolescent
37558;Male;Middle Age
37559;Male;Middle Age
37560;Male;Adolescent
37564;Female;Middle Age
37591;Female;Old
37592;Female;Adolescent
37601;Male;Middle Age
37607;Male;Adolescent
37608;Male;Adolescent
37610;Male;Middle Age
37619;Female;Middle Age
37624;Male;Middle Age
37630;Male;Middle Age
37633;Female;Old
37634;Female;Old
37642;Female;Middle Age
37643;Male;Old
37649;Male;Adolescent
37650;Female;Adolescent
37657;Female;Old
37662;Female;Middle Age
37663;Female;Old
37671;Male;Middle Age
37676;Female;Old
37678;Male;Old
37680;Female;Adolescent
37681;Male;Old
37687;Male;Middle Age
37693;Male;Middle Age
37695;Female;Old
37697;Male;Middle Age
37702;Female;Adolescent
37709;Male;Old
37711;Female;Old
37721;Male;Middle Age
37727;Male;Middle Age
37733;Male;Middle Age
37736;Male;Middle Age
37737;Female;Middle Age
37746;Male;Adolescent
37747;Male;Middle Age
37757;Female;Old
37761;Female;Middle Age
37766;Male;Old
37770;Female;Middle Age
37778;Male;Old
37783;Male;Middle Age
37787;Male;Old
37790;Female;Middle Age
37798;Female;Old
37799;Female;Middle Age
37803;Male;Old
37807;Female;Adolescent
37808;Male;Old
37812;Female;Middle Age
37817;Female;Adolescent
37819;Male;Adolescent
37820;Female;Old
37822;Male;Adolescent
37823;Male;Old
37825;Female;Old
37835;Female;Adolescent
37838;Male;Middle Age
37845;Female;Adolescent
37846;Male;Old
37857;Male;Old
37867;Male;Middle Age
37875;Female;Middle Age
37877;Female;Middle Age
37880;Female;Old
37888;Male;Adolescent
37890;Female;Adolescent
37892;Male;Middle Age
37895;Male;Old
37899;Female;Adolescent
37900;Male;Old
37904;Male;Middle Age
37913;Female;Old
37914;Male;Adolescent
37915;Female;Adolescent
37916;Female;Old
37917;Female;Old
37918;Male;Middle Age
37922;Female;Old
37928;Male;Old
37929;Female;Middle Age
37932;Female;Adolescent
37933;Male;Old
37934;Male;Middle Age
37947;Female;Adolescent
37949;Female;Old
37952;Female;Middle Age
37954;Male;Middle Age
37961;Female;Middle Age
37968;Male;Old
37969;Male;Middle Age
37973;Female;Middle Age
37977;Male;Middle Age
37978;Male;Old
37984;Male;Middle Age
37986;Male;Middle Age
37988;Male;Old
37992;Female;Old
38000;Male;Old
38008;Male;Old
38009;Female;Old
38010;Female;Middle Age
38015;Male;Adolescent
38018;Female;Middle Age
38024;Male;Old
38025;Male;Old
38026;Female;Old
38028;Male;Middle Age
38031;Male;Old
38038;Female;Old
38039;Female;Old
38042;Female;Middle Age
38043;Female;Old
38044;Female;Adolescent
38045;Female;Old
38046;Female;Old
38056;Female;Adolescent
38057;Male;Old
38063;Male;Middle Age
38067;Female;Middle Age
38072;Male;Middle Age
38077;Female;Middle Age
38081;Male;Middle Age
38085;Male;Old
38090;Female;Old
38092;Female;Middle Age
38093;Male;Middle Age
38094;Female;Middle Age
38101;Male;Old
38107;Male;Adolescent
38117;Female;Adolescent
38118;Male;Old
38119;Male;Old
38128;Male;Adolescent
38129;Female;Middle Age
38131;Male;Adolescent
38139;Male;Adolescent
38140;Male;Middle Age
38145;Female;Old
38147;Female;Middle Age
38152;Male;Middle Age
38153;Female;Old
38158;Female;Middle Age
38159;Female;Middle Age
38165;Male;Old
38171;Female;Middle Age
38172;Male;Middle Age
38179;Female;Middle Age
38180;Female;Old
38183;Male;Old
38187;Male;Middle Age
38188;Female;Middle Age
38193;Male;Middle Age
38196;Female;Old
38204;Male;Old
38206;Male;Old
38209;Male;Old
38220;Male;Old
38221;Female;Adolescent
38222;Male;Middle Age
38224;Male;Old
38229;Male;Old
38236;Male;Adolescent
38242;Female;Middle Age
38248;Male;Middle Age
38249;Female;Old
38262;Male;Old
38267;Male;Adolescent
38268;Female;Old
38269;Male;Middle Age
38270;Female;Middle Age
38271;Male;Adolescent
38272;Male;Old
38274;Male;Middle Age
38279;Male;Old
38281;Male;Old
38286;Male;Middle Age
38288;Male;Old
38295;Male;Old
38297;Male;Middle Age
38299;Female;Adolescent
38303;Female;Old
38309;Male;Middle Age
38317;Female;Old
38319;Male;Middle Age
38321;Male;Middle Age
38329;Male;Middle Age
38332;Female;Old
38337;Male;Adolescent
38345;Female;Old
38346;Male;Old
38348;Male;Middle Age
38351;Female;Middle Age
38353;Female;Old
38355;Male;Old
38356;Male;Middle Age
38365;Female;Middle Age
38371;Male;Old
38372;Female;Adolescent
38376;Male;Middle Age
38380;Male;Middle Age
38383;Female;Middle Age
38388;Male;Old
38390;Male;Old
38391;Male;Middle Age
38397;Male;Middle Age
38398;Male;Old
38399;Female;Middle Age
38401;Female;Middle Age
38402;Female;Adolescent
38406;Male;Old
38407;Male;Old
38411;Male;Middle Age
38412;Female;Old
38417;Male;Middle Age
38420;Female;Middle Age
38421;Female;Adolescent
38426;Male;Middle Age
38429;Male;Old
38433;Female;Middle Age
38435;Female;Adolescent
38441;Male;Middle Age
38442;Male;Old
38445;Male;Middle Age
38450;Female;Adolescent
38457;Male;Middle Age
38458;Male;Old
38465;Female;Adolescent
38467;Male;Old
38471;Male;Adolescent
38482;Female;Middle Age
38485;Female;Adolescent
38491;Male;Old
38495;Female;Old
38499;Female;Old
38506;Male;Old
38511;Male;Middle Age
38512;Male;Old
38519;Male;Old
38523;Female;Old
38527;Female;Old
38538;Male;Old
38540;Female;Adolescent
38543;Male;Adolescent
38546;Male;Old
38551;Male;Old
38553;Male;Middle Age
38561;Female;Old
38562;Female;Old
38568;Male;Middle Age
38571;Male;Old
38573;Female;Old
38586;Male;Adolescent
38592;Male;Middle Age
38594;Male;Old
38597;Male;Middle Age
38606;Male;Old
38610;Male;Middle Age
38613;Female;Old
38614;Male;Adolescent
38616;Female;Middle Age
38618;Female;Middle Age
38620;Male;Middle Age
38622;Male;Old
38631;Male;Old
38633;Male;Middle Age
38634;Male;Middle Age
38636;Male;Adolescent
38642;Male;Adolescent
38655;Male;Adolescent
38657;Female;Middle Age
38658;Male;Middle Age
38663;Female;Adolescent
38666;Male;Middle Age
38669;Male;Old
38674;Male;Middle Age
38682;Male;Old
38685;Male;Middle Age
38688;Male;Middle Age
38691;Male;Old
38692;Female;Middle Age
38693;Male;Old
38697;Female;Middle Age
38700;Male;Adolescent
38703;Male;Middle Age
38704;Female;Old
38712;Male;Old
38713;Female;Adolescent
38717;Female;Adolescent
38718;Male;Old
38728;Female;Middle Age
38729;Female;Adolescent
38731;Female;Middle Age
38732;Male;Adolescent
38743;Male;Old
38749;Male;Middle Age
38759;Male;Middle Age
38776;Male;Middle Age
38777;Female;Old
38780;Male;Middle Age
38783;Female;Old
38787;Male;Old
38788;Male;Adolescent
38796;Male;Adolescent
38798;Male;Middle Age
38799;Female;Middle Age
38801;Male;Adolescent
38804;Male;Old
38807;Male;Adolescent
38808;Male;Adolescent
38813;Male;Adolescent
38816;Male;Adolescent
38820;Male;Middle Age
38822;Male;Adolescent
38823;Female;Old
38828;Male;Old
38829;Male;Adolescent
38836;Female;Old
38842;Male;Old
38845;Male;Old
38848;Male;Middle Age
38853;Female;Middle Age
38858;Male;Middle Age
38859;Male;Middle Age
38866;Female;Old
38867;Female;Middle Age
38871;Male;Middle Age
38874;Male;Adolescent
38878;Male;Old
38885;Male;Old
38888;Female;Old
38890;Male;Middle Age
38891;Female;Adolescent
38893;Male;Middle Age
38894;Female;Middle Age
38897;Male;Adolescent
38899;Male;Middle Age
38903;Female;Middle Age
38906;Female;Adolescent
38908;Female;Old
38911;Male;Old
38919;Male;Middle Age
38921;Female;Middle Age
38925;Male;Old
38932;Female;Old
38938;Male;Old
38942;Female;Middle Age
38945;Female;Middle Age
38949;Male;Middle Age
38956;Male;Old
38959;Female;Old
38966;Male;Middle Age
38975;Female;Old
38977;Female;Adolescent
38978;Male;Old
38980;Male;Adolescent
38993;Female;Adolescent
38997;Male;Old
39000;Male;Old
39001;Male;Old
39006;Female;Adolescent
39014;Male;Adolescent
39018;Male;Middle Age
39022;Male;Adolescent
39023;Male;Old
39025;Male;Middle Age
39030;Male;Middle Age
39031;Male;Adolescent
39032;Female;Old
39038;Male;Adolescent
39042;Female;Middle Age
39046;Female;Middle Age
39049;Male;Old
39054;Male;Middle Age
39055;Male;Middle Age
39056;Female;Middle Age
39062;Female;Middle Age
39066;Female;Middle Age
39068;Male;Middle Age
39069;Male;Old
39072;Male;Old
39077;Male;Middle Age
39080;Male;Old
39084;Male;Old
39092;Male;Middle Age
